	query	text	user	date	hashtags	likes	retweets	url	score
2	vaccine	"""Most vaccines don’t require freezing at all, but both Pfizer and Moderna’s vaccines are a new type of vaccine for… https://t.co/RdJFAGxgYi"	811ee27d-7ed4-54c9-a0b4-b6394366faa2	Sat Nov 21 14:50:12 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330161595171958792	9.230207548781598
3	vaccine	"If you see this on any covid vaccine, any flu shot vaccine, any type of vaccine. I would advise against it

Does ou… https://t.co/loMYS6Lyj1"	6ef03c05-0266-5ec7-89df-eb276c81d221	Sat Nov 21 16:07:10 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330180966602706952	8.970149366063911
4	vaccine	"@42aa9958-fc5b-5647-8313-2efa074ae281 @c4b2a4f9-a2b5-5e70-8965-a0e2440577e3 @6fbacc95-6a51-581c-9103-bad35828f0d5 @531ceda0-65e1-5f97-b656-eb1deb3e5d43 Vaccine = control over Your Life
Vaccines = Gov Surveilance
Vaccine… https://t.co/BnXQBvmQ2j"	0c64d1f7-6a8c-5053-8dfb-b631256de3fa	Sat Nov 21 15:26:50 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330170815103512577	8.970149366063911
5	vaccine	there is no vaccine for stupidity	d1e41328-ddc3-5f24-9d37-465435ad9224	Sat Nov 21 14:46:39 +0000 2020	[]	15846	4360	https://twitter.com/i/web/status/1330160704784125952	8.97014936606391
6	vaccine	Covid vaccines?	2fa2cd94-e574-5e50-a949-cb1f659f9e3e	Sat Nov 21 14:52:20 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330162132441325574	8.97014936606391
7	vaccine	RT @698188c5-8308-5511-8302-1e55b173f8ee: lt's looking like the flu vaccine could be the Covid vaccine in disguise. Such is the desperation to vaccinate this winter, a…	cd6d13dd-0b1f-55e2-9415-f6c08eba3a81	Sat Nov 21 16:02:28 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330179783481810946	8.730902267508574
8	vaccine	RT @698188c5-8308-5511-8302-1e55b173f8ee: lt's looking like the flu vaccine could be the Covid vaccine in disguise. Such is the desperation to vaccinate this winter, a…	9a594b39-6814-5de9-bc64-b76f7287cf54	Sat Nov 21 15:47:12 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330175943126773765	8.730902267508574
9	vaccine	RT @698188c5-8308-5511-8302-1e55b173f8ee: lt's looking like the flu vaccine could be the Covid vaccine in disguise. Such is the desperation to vaccinate this winter, a…	69f17c8e-13fe-5601-8e64-78b056da2b9f	Sat Nov 21 15:49:19 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330176471982338049	8.730902267508574
10	vaccine	RT @698188c5-8308-5511-8302-1e55b173f8ee: lt's looking like the flu vaccine could be the Covid vaccine in disguise. Such is the desperation to vaccinate this winter, a…	f4e2aaf3-ddee-5941-87f4-34a300be8fda	Sat Nov 21 15:55:18 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330177979792711687	8.730902267508574
11	vaccine	RT @698188c5-8308-5511-8302-1e55b173f8ee: lt's looking like the flu vaccine could be the Covid vaccine in disguise. Such is the desperation to vaccinate this winter, a…	dca98acc-3b1a-59c0-a89a-51e4b002f46a	Sat Nov 21 15:36:59 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330173371544383491	8.730902267508574
12	vaccine	RT @698188c5-8308-5511-8302-1e55b173f8ee: lt's looking like the flu vaccine could be the Covid vaccine in disguise. Such is the desperation to vaccinate this winter, a…	f6625b20-983e-5ed6-8008-caa7daccdbe2	Sat Nov 21 14:42:04 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330159548171169797	8.730902267508574
13	vaccine	COVID vaccine politics https://t.co/yVXaWx8cXe #vaccines #healthcare #CoronaVaccine	61105255-7b4a-5bca-b310-df3d6093dca3	Sat Nov 21 16:00:00 +0000 2020	['vaccines', 'healthcare', 'CoronaVaccine']	0	0	https://twitter.com/i/web/status/1330179161755971584	8.457137926666666
14	vaccine	Most ppl do not want to see a rushed political vaccine but a 99.9% effective vaccine	f7852269-0658-548e-826d-abe05ab2b774	Sat Nov 21 15:05:22 +0000 2020	[]	5	1	https://twitter.com/i/web/status/1330165415453077504	7.649769082646601
15	vaccine	Covid-19 vaccine updates: How Pfizer/BioNTech vaccine candidate has taken the l… https://t.co/rgURJsZly2	40c52a8e-b53e-540d-bbd8-e26c12612a80	Sat Nov 21 14:50:01 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330161552096452611	7.649769082646601
16	vaccine	Will low-income countries have to wait on COVID vaccines? https://t.co/ow9StDXT9s #covid19 #vaccines… https://t.co/wL67XNiAjN	b6e7d1ae-80d9-5e96-9d44-810d1fe593be	Sat Nov 21 14:39:37 +0000 2020	['covid19', 'vaccines']	0	0	https://twitter.com/i/web/status/1330158935114969088	7.649769082646601
17	vaccine	Coronavirus Vaccine Latest Update (COVID-19 Vaccine) https://t.co/8pBoFrU0Ki via @87292f8d-817e-58df-87b2-f7762505bc2c	da610756-ab39-54ed-82e9-650827624063	Sat Nov 21 14:41:57 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330159521520619522	7.649769082646601
18	vaccine	RT @fc65d174-c41c-5e30-a4c5-69d86765c0b3: It's the Dolly vaccine!	c7383ca3-d026-5d6b-b32f-b766de36d08a	Sat Nov 21 15:19:56 +0000 2020	[]	13620	884	https://twitter.com/i/web/status/1330169079869689865	7.324096287802192
19	vaccine	The coronavirus vaccine should be free	4028cd22-e757-516b-8e52-12c893d55549	Sat Nov 21 15:42:45 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330174819678248962	7.324096287802192
0	trump	RT @7b2fa62c-6133-5e47-b68a-315944bb7ff6: I agree that we should name something after Trump. How about The Trump Pandemic, in which Trump allowed Trump Coronavirus to…	0046a557-472e-54ee-809e-43ef57a3676f	Sat Nov 21 14:42:13 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330159588663037952	7.055119028999662
1	trump	tRump Vaccine for the tRump Virus	07834142-57cb-5655-8c9c-8e06deda5119	Sat Nov 21 15:05:28 +0000 2020	[]	1450	98	https://twitter.com/i/web/status/1330165437414432768	6.906573571023725
2	trump	Lmao. Trump oh Trump 😂😂	767e6c29-fba9-5e6d-baba-907efbfabf15	Sat Nov 21 15:15:27 +0000 2020	[]	5191	1132	https://twitter.com/i/web/status/1330167951564083204	6.906573571023725
3	trump	@a9939b4c-31e7-5011-89b9-2dbea183dedd Better yet call it Trump Pandemic, Trump follies, Trump disaster, Trump shit show.	bdf53a93-88c2-5125-b62c-be07f0b61b6b	Sat Nov 21 15:00:15 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330164124618280964	6.767032447999999
4	trump	Trump wins again.	021918be-d329-5fe0-b5c4-8357fd7a3a93	Sat Nov 21 14:53:23 +0000 2020	[]	952	516	https://twitter.com/i/web/status/1330162396594380804	5.981268165612753
5	trump	It’s the Trump virus!	f300be1d-796b-5e22-9f39-d9653ef56b13	Sat Nov 21 15:58:44 +0000 2020	[]	5298	1264	https://twitter.com/i/web/status/1330178845115371522	5.981268165612753
6	trump	Not just Trump , all of the #GOPParasites are too!	3318fa86-d0ad-5736-a482-a21eb2b55788	Sat Nov 21 14:47:56 +0000 2020	['GOPParasites']	7117	1687	https://twitter.com/i/web/status/1330161024406876164	5.981268165612753
7	trump	And Trump does nothing.	efaf6278-b3ea-5e81-b67f-efc524f146d5	Sat Nov 21 14:49:01 +0000 2020	[]	247	239	https://twitter.com/i/web/status/1330161299142172674	5.981268165612753
8	trump	Dabo Trump	7373df4f-6285-544d-bcc4-ddc920209b55	Sat Nov 21 15:02:11 +0000 2020	[]	2	1	https://twitter.com/i/web/status/1330164612348735497	5.981268165612753
9	trump	trumps words. It is what it is. 🤣	3101f384-5d0b-5fed-9e3a-4c4021649828	Sat Nov 21 16:17:51 +0000 2020	[]	1	0	https://twitter.com/i/web/status/1330183654925070346	5.981268165612753
10	trump	Has he watched what they do to Trump?	f4e8d1ac-e877-5180-b885-075c9f4351f9	Sat Nov 21 16:09:17 +0000 2020	[]	5089	1844	https://twitter.com/i/web/status/1330181496615919619	5.981268165612753
11	trump	Trump flu	2e6f063a-3a05-595b-b476-30ccda8b054f	Sat Nov 21 16:08:28 +0000 2020	[]	2123	415	https://twitter.com/i/web/status/1330181291833241604	5.981268165612753
12	trump	This is Trump's America	95835bc5-9543-5d32-b19f-ad41b7ce7b45	Sat Nov 21 14:54:37 +0000 2020	[]	2	3	https://twitter.com/i/web/status/1330162706662486018	5.981268165612753
13	trump	The trump vaccine for the trump virus . Sounds right.	78ebc508-08e8-5f03-85d8-132ddff1c1f7	Sat Nov 21 15:47:12 +0000 2020	[]	1777	112	https://twitter.com/i/web/status/1330175940127830017	5.981268165612753
14	trump	"@d3fe624c-69ac-5344-bb6a-a467aa422bea @11a59f76-0ede-5170-aaaf-a440f09b9e7b TRUMP LOST

JOE BIDEN WON THE ELECTION

FAIR AND SQUARE

TRUMP IS A LOSER

TRUMP IS D… https://t.co/N5uCDFspgF"	8c315f4b-34b8-5826-b069-e00d39441f6f	Sat Nov 21 15:58:54 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330178885040869376	5.821738931939338
15	trump	Trump made covid. Trump spread covid. All Trumps fault. Now which politician is responsible for AIDs and cancer?	11fdccee-23c6-5ff8-bcd2-6f409df60682	Sat Nov 21 16:11:51 +0000 2020	[]	29	1	https://twitter.com/i/web/status/1330182146296836096	5.674329209878054
16	trump	@d22026c6-fe3c-5852-aa7f-e96bbf939fd2 Why trump did nothing . Trump let covid spread.	1e428c40-33ec-500b-b389-53b79d8c162d	Sat Nov 21 16:04:42 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330180343614349321	5.639193706666666
17	trump	"RT @ee21789c-1c0a-557b-b9f3-8b6bec5b5aa2: We Believe in...

2021 Trump Wins
2021 Trump Cures
2021 Trump Re-Elected
2021 Trump Locks Her Up
2021 Trump Creates Jo…"	3468f01c-a157-5b4b-bb62-6da9408cc9df	Sat Nov 21 14:42:05 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330159554378739712	5.553468073705474
18	trump	"RT @ee21789c-1c0a-557b-b9f3-8b6bec5b5aa2: We Believe in...

2021 Trump Wins
2021 Trump Cures
2021 Trump Re-Elected
2021 Trump Locks Her Up
2021 Trump Creates Jo…"	af181708-dfd2-5ed8-a7fe-aae72d285a48	Sat Nov 21 15:19:57 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330169081538949124	5.553468073705474
19	trump	"RT @ee21789c-1c0a-557b-b9f3-8b6bec5b5aa2: We Believe in...

2021 Trump Wins
2021 Trump Cures
2021 Trump Re-Elected
2021 Trump Locks Her Up
2021 Trump Creates Jo…"	57b180e3-c5de-557f-a232-95e3692b72cb	Sat Nov 21 16:04:47 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330180365089189898	5.553468073705474
0	disease	COVID-19 is the symptomatic disease...	b16a33d8-9885-56d5-a7ee-5ec63936473a	Sat Nov 21 15:29:03 +0000 2020	[]	6	5	https://twitter.com/i/web/status/1330171371524075521	17.623977810931574
1	disease	RT @dcaf3388-eb78-5da6-be2c-56e4e0e41d1c: It’s a disease. Liberalism.	547fd8c8-12e5-58f4-b051-571a4b631661	Sat Nov 21 15:26:56 +0000 2020	[]	283	236	https://twitter.com/i/web/status/1330170842081337345	17.623977810931574
2	disease	"To better understand the SARS-CoV-2 virus and

 COVID-19 THE DISEASE IT CAUSES 

from an infectious disease perspec… https://t.co/8BvzkCEDWa"	c8361f4b-b3f8-5d7e-af47-abb1a2b20ca1	Sat Nov 21 15:21:05 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330169366848151553	16.93257017739776
3	disease	why did i think dis-ease was in reference to covid 😭	504d5213-3e6e-5ff1-a1fd-50cdbee497fb	Sat Nov 21 16:17:41 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330183614613614593	15.262812500000003
4	disease	@f67b9ae1-a047-551d-9154-3a5effa27a04 and gastrointestinal diseases, and while we are at it, rename STD's.	480279e4-fafe-555f-ba53-4a8285a2d6f8	Sat Nov 21 14:54:48 +0000 2020	[]	106	39	https://twitter.com/i/web/status/1330162753953263616	13.651474511133404
5	disease	Worried about spreading disease during a pandemic is punking out, TIL	8e16a973-e4a1-5614-85c3-dc5a4d258cb4	Sat Nov 21 16:05:53 +0000 2020	[]	375	47	https://twitter.com/i/web/status/1330180642311725057	12.462034221590962
6	disease	The cure can be worse than the disease with people like Nancy.	97b06667-3c40-5b1a-9de3-49d2dd541807	Sat Nov 21 16:14:19 +0000 2020	[]	5178	1280	https://twitter.com/i/web/status/1330182765657157638	12.462034221590962
7	disease	Like all Elder Gods; Santa is immune to all diseases.	7dc222b4-c037-5dd1-9338-34f1f88afcac	Sat Nov 21 15:18:59 +0000 2020	[]	40166	4562	https://twitter.com/i/web/status/1330168842098782209	12.462034221590962
8	disease	Covid is not a (deadly) disease, its a crowd control experiment	502939f6-b737-5934-8e95-de26d1ce9065	Sat Nov 21 14:49:06 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330161319379673094	12.462034221590962
9	disease	RT @8e16a973-e4a1-5614-85c3-dc5a4d258cb4: Worried about spreading disease during a pandemic is punking out, TIL	3cf0db41-6202-532a-a096-d8d8b91c40b8	Sat Nov 21 16:07:14 +0000 2020	[]	375	47	https://twitter.com/i/web/status/1330180982176100355	11.537601766402293
10	disease	RT @724cd424-1e9e-5d48-95c2-d9a4e1ddd80f: A disease prevented by thoughtfulness. #WearAMask #StayHome https://t.co/sMgcawbWAC	df1f664d-7518-5806-a76a-fc5718a9c240	Sat Nov 21 15:04:24 +0000 2020	['WearAMask', 'StayHome']	0	0	https://twitter.com/i/web/status/1330165169994002432	11.537601766402293
11	disease	@aea6b5f1-d75e-513e-84e8-c6d55068247e CoVid is a democratic hoax. What real disease has he tested + for?	69581a26-be8c-53e2-b9ec-be21c94e42e5	Sat Nov 21 14:34:17 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330157589435441153	11.537601766402293
12	disease	Praying for the coronavirus because it’s battling a terrible disease which is called @a681cf9f-b27d-530b-878c-d216518ba80c	1bd3ac93-f27c-5e7d-a9b4-de54a37f5447	Sat Nov 21 15:18:47 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330168788554231808	11.537601766402293
13	disease	RT @1b4c2425-c87b-5557-b38a-d3ba2d371f5a: These things were floating disease warehouses BEFORE Covid https://t.co/WyLLgYV96s	e4065f23-5cb4-513d-aad0-cc8332fe66ba	Sat Nov 21 15:33:39 +0000 2020	[]	242	28	https://twitter.com/i/web/status/1330172532301946883	11.537601766402293
14	disease	As an Italian American I resent that. Everyone knows this disease started in China.	abbd97ef-34fc-5096-95cc-45ac2b78e6cd	Sat Nov 21 14:40:50 +0000 2020	[]	1782	535	https://twitter.com/i/web/status/1330159241194315779	10.792438218728803
15	disease	@98b87bb1-b0e7-52ed-b954-115f83dcf128 @c7957e7e-2a02-5507-87fb-a6cf3cdd0680 @bcefb63b-2de1-5282-a75a-e12340e42a63 COVID-19 is the name of a disease caused by a virus.	7f434365-8865-5f70-9e7b-3fbd5c2b1ed2	Sat Nov 21 15:12:11 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330167127190417415	10.792438218728803
16	disease	@4789a089-cb35-5025-a3f9-4d70bb13bc12 They were both obese! I’m sure they died from other diseases and you just put covid🤮🤮🤮	9a0be1da-3d22-539d-b4a3-3334ce67c735	Sat Nov 21 15:44:52 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330175353214603264	10.792438218728803
17	disease	And just remember that this is a disease that we can avoid catching and cancer does not give you that option but on… https://t.co/1la5b3oPzT	22bd7047-47de-5605-995e-e5aeadc72d0c	Sat Nov 21 15:57:48 +0000 2020	[]	45	0	https://twitter.com/i/web/status/1330178608544051204	10.792438218728803
18	disease	@c2197d7b-4e15-5fc0-8e6c-f12879f6dc8f COVID would not have been my first guess at “Timbers disease outbreak.”	2f375cbf-96d7-59c3-a9c3-5cf840fe8a83	Sat Nov 21 15:55:15 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330177967348125696	10.792438218728803
19	disease	LMAO yo this disease be spreading faster than Covid atm ngl	9b30424c-e459-5ac5-9c5f-457dd06cce2e	Sat Nov 21 16:12:54 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330182408050765824	10.792438218728803
0	biden	Biden had Covid ?	ccd737cf-b905-548e-9d6c-ce2998972571	Sat Nov 21 14:43:26 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330159894683594753	9.745809697138151
1	biden	Biden the hypocrite	7a96f06a-534c-533e-a23d-b762fc2d880c	Sat Nov 21 14:36:21 +0000 2020	[]	270	92	https://twitter.com/i/web/status/1330158110623854603	9.745809697138151
2	biden	biden's world	fb811f1d-7407-5081-ba6a-a332fd708e6f	Sat Nov 21 14:29:38 +0000 2020	[]	6	1	https://twitter.com/i/web/status/1330156419434360833	9.745809697138151
3	biden	Biden is —— clown.	e3209940-09a4-51dc-8b57-8005d423c789	Sat Nov 21 16:08:19 +0000 2020	[]	744	171	https://twitter.com/i/web/status/1330181254461984771	9.745809697138151
4	biden	RT @1998a400-b9a0-5807-b436-424e947cecc9: Or acknowledges that Biden won!	1cd1c7d9-d456-52e4-9e7a-447f0f2ddd7e	Sat Nov 21 15:05:39 +0000 2020	[]	146	44	https://twitter.com/i/web/status/1330165485682429953	7.957420296085579
5	biden	RT @1998a400-b9a0-5807-b436-424e947cecc9: Or acknowledges that Biden won!	c371e613-6765-55ea-9193-b69c17c68f2d	Sat Nov 21 14:53:36 +0000 2020	[]	144	43	https://twitter.com/i/web/status/1330162451208351746	7.957420296085579
6	biden	Covid Tucker Biden	df7d16f5-e07c-5a19-9222-82ec15409714	Sat Nov 21 15:14:32 +0000 2020	[]	515	282	https://twitter.com/i/web/status/1330167718507646978	7.957420296085579
7	biden	"RT @5bbaa4f6-2078-594a-af03-8c3d03e13906: Biden is telling us because of Covid his Thanksgiving will have no more than 3 ppl &amp; you should too!
This was Biden yeste…"	fc5ce953-28b3-5580-9c71-faaa83325f31	Sat Nov 21 15:10:06 +0000 2020	[]	48052	5463	https://twitter.com/i/web/status/1330166604198539271	7.645242126379881
8	biden	"RT @5bbaa4f6-2078-594a-af03-8c3d03e13906: Biden is telling us because of Covid his Thanksgiving will have no more than 3 ppl &amp; you should too!
This was Biden yeste…"	3168b405-22c5-51a3-b3ed-5b07d1ad9553	Sat Nov 21 14:30:41 +0000 2020	[]	47439	5377	https://twitter.com/i/web/status/1330156685256699904	7.645242126379881
9	biden	"👀 @b1ee1b57-09d3-5455-bb4c-cbdb9d01a8b4

A fair, tough question to #Biden. Listen for yourself, esp. to what Biden says early and what his team… https://t.co/lYfzZRXrY5"	378d3048-6395-513b-9b96-46a8396160da	Sat Nov 21 15:28:58 +0000 2020	['Biden']	4901	1782	https://twitter.com/i/web/status/1330171352536518657	7.3671396524540755
10	biden	RT @9eacde40-158d-5b8f-a547-5f1076ddb8ec: The next pandemic will be will be people denying they voted for Biden, if Biden does become successful stealing the ele…	369618ce-aefc-5914-97a4-aefc49989700	Sat Nov 21 15:21:02 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330169355284385793	7.3671396524540755
11	biden	@be988d7c-2d67-58e5-ab17-77e8cbb6ab2e Biden won by more than six million votes and Biden won in the electoral college. Suburban woman did not l… https://t.co/lGfFv027hV	eec42d4c-d702-59a6-b624-2b5d8876850f	Sat Nov 21 15:23:18 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330169927790161922	7.3671396524540755
12	biden	Biden puppet soon in jail	499bc1a3-df4a-58f3-a092-c6d79341efdf	Sat Nov 21 14:30:41 +0000 2020	[]	631	277	https://twitter.com/i/web/status/1330156683251904515	6.891328124999999
13	biden	RT @6a993427-8b4b-59e4-9c7c-d4fc9774b44d: The Treasury Secretary is trying to handicap Biden’s economic policy plans, so Trump can then attack Biden as a failure. h…	ff3458c0-8ece-59e2-9730-f64bc317e70a	Sat Nov 21 15:11:11 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330166877050507270	6.891328124999999
14	biden	@7f9586bf-7c5f-5a33-80c2-d8e7a44c9877 Hunter Biden has covid?	350de731-c8b2-5f0d-833a-c8c809c055ec	Sat Nov 21 14:31:50 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330156973443178499	6.891328124999999
15	biden	RT @db9bbb7f-42d4-5841-902f-923aa0cc9aa8: BIDEN COVID ADVISOR: Those Older Than 75 Should Get Vaccines LAST-American's should be deeply troubled that a man Biden is loo…	cea0449c-0741-5f12-9e44-2c3d653b7614	Sat Nov 21 15:51:58 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330177141028368390	6.891328124999999
16	biden	RT @6a993427-8b4b-59e4-9c7c-d4fc9774b44d: The Treasury Secretary is trying to handicap Biden’s economic policy plans, so Trump can then attack Biden as a failure. h…	2e22629c-be0a-50c0-8d95-a4eaef02ef84	Sat Nov 21 15:06:50 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330165782043570181	6.891328124999999
